Crosstown Pale Ale,5266,678,3,26,5.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Hopworks Urban Brewery,2944 SE Powell Blvd,Portland,Oregon,United States,"45.4969,-122.635",http://hopworksbeer.com/
(512) Wit,5735,1,5,67,5.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,Belgian-Style White,Belgian and French Ale,(512) Brewing Company,"407 Radam, F200",Austin,Texas,United States,"30.2234,-97.7697",http://512brewing.com/
St. Patrick's Gold,5814,1213,11,116,4.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Strangford Lough Brewing Company Ltd,Braidleigh Lodge 22 Shore Road,Killyleagh,County Down,Ireland,"54.3906,-5.6548",http://slbc.ie/
Wiesen Edel Weisse,17,1023,4,50,6.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Private Weissbierbrauerei G. Schneider & Sohn GmbH,Emil-Ott-Strasse 1-5,Kelheim,,Germany,"48.9175,11.8735",http://www.schneider-weisse.de
Modern Monks Belgian Blonde,82,1264,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Thunderhead Brewery #2,120 East Third Street,Grand Island,Nebraska,United States,"40.9259,-98.3397",
Pendle Witches Brew,106,884,3,26,5.0999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Moorhouse's Brewery (Burnley),4 Moorhouse Street,Burnley,Lancashire,United Kingdom,"53.7864,-2.2694",
Odell Red Ale,138,935,3,33,6.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Odell Brewing,800 East Lincoln Avenue,Fort Collins,Colorado,United States,"40.5894,-105.063",
Smoked Hefe,161,869,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Minneapolis Town Hall Brewery,1430 Washington Avenue South,Minneapolis,Minnesota,United States,"44.9732,-93.2479",http://www.townhallbrewery.com/
Dark Beer / StiftsbrÃ¤u,176,211,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brauerei Gss,Brauhausgasse 1,Leoben-Gss,,Austria,"47.3625,15.0947",
StÃ¼venbrÃ¤u Maibock,234,590,7,90,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,Gottberg Brew Pub,2804 13th Street,Columbus,Nebraska,United States,"41.4295,-97.3623",
Dunkles Lager,520,1146,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Simmerberg Brusttt und Taferne,Ellhofer Strae 2,Simmerberg,Bayern,Germany,"47.5814,9.9191",
Perseus Porter,693,496,2,25,5.4000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Elysian Brewery & Public House,1221 East Pike Street,Seattle,Washington,United States,"47.614,-122.316",http://www.elysianbrewing.com/
Rose,870,622,-1,-1,7.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Hair of the Dog Brewing,4509 SE 23rd Avenue,Portland,Oregon,United States,"45.4901,-122.643",
Irish Stout,985,1011,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Porterhouse Restaurant and Brewpub,5775 Lower Mountain Road,Lahaska,Pennsylvania,United States,"40.3341,-75.012",
Big Boat Oatmeal Stout,1050,527,3,42,6.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,"Fitger's Brewhouse, Brewery and Grill",600 East Superior Street,Duluth,Minnesota,United States,"46.7926,-92.0909",
Black H2O Oatmeal Stout,1170,869,1,21,6.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,Oatmeal Stout,British Ale,Minneapolis Town Hall Brewery,1430 Washington Avenue South,Minneapolis,Minnesota,United States,"44.9732,-93.2479",http://www.townhallbrewery.com/
Sirius,1307,765,11,113,7,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Cream Ale or Lager,Other Style,Lagunitas Brewing Company,1280 North McDowell Boulevard,Petaluma,California,United States,"38.2724,-122.662",http://www.lagunitas.com/
Octoberfest (discontinued),1450,590,7,84,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Oktoberfest,German Lager,Gottberg Brew Pub,2804 13th Street,Columbus,Nebraska,United States,"41.4295,-97.3623",
Cream City Pale Ale,1616,769,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Lakefront Brewery,1872 North Commerce Street,Milwaukee,Wisconsin,United States,"43.0547,-87.9053",http://www.lakefrontbrewery.com/index.html
Station House Red Ale,1757,1002,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Pizzeria Uno Chicago Grill & Brewery,61 US Highway 1 South,Metuchen,New Jersey,United States,"37.2283,-77.3903",
Pride of Pilsen,1926,596,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Granite City Food & Brewery - Saint Cloud,3945 Second Street South,Saint Cloud,Minnesota,United States,"45.5498,-94.2067",
Limburgse Witte,1942,293,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brouwerij Sint-Jozef,Itterplein 19,Opitter,Limburg,Belgium,"51.1168,5.6464",
21A IPA,3985,2,3,31,7.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,21st Amendment Brewery Cafe,563 Second Street,San Francisco,California,United States,"37.7825,-122.393",http://www.21st-amendment.com/
Inspiration Red,4120,319,3,33,5.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Bullfrog Brewery,231 W. Fourth Street,Williamsport,Pennsylvania,United States,"41.2404,-77.0057",http://www.bullfrogbrewery.com
Sneck Lifter,4247,713,3,29,5.0999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,Dark American-Belgo-Style Ale,North American Ale,Jennings Brewery,Castle Brewery,Cockermouth,Cumbria,United Kingdom,"54.6649,-3.3634",http://www.jenningsbrewery.co.uk/
Michelob Black & Tan,4389,44,8,95,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Anheuser-Busch,One Busch Place,Saint Louis,Missouri,United States,"38.5983,-90.209",http://www.anheuser-busch.com/
Creamation Ale,4526,920,11,113,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Cream Ale or Lager,Other Style,North Country Brewery,141 South Main Street,Slippery Rock,Pennsylvania,United States,"41.0638,-80.0556",http://www.northcountrybrewing.com
Saranac Imperial Stout,4624,512,3,43,9,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Imperial Stout,North American Ale,F.X. Matt Brewing,811 Edward Street,Utica,New York,United States,"43.1045,-75.2452",http://www.saranac.com
Railbender Ale,4783,507,1,15,6.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,Scotch Ale,British Ale,Erie Brewing Company,1213 Veshecco Drive,Erie,Pennsylvania,United States,"42.1112,-80.113",http://www.eriebrewingco.com
Hamtramck,4818,853,8,95,4,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Michigan Brewing,1093 Highview Drive,Webberville,Michigan,United States,"42.6616,-84.1946",http://www.michiganbrewing.com/
Terrapin All-American Imperial Pilsner,4867,1243,-1,-1,7.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Terrapin Beer Company,196 Alps Road,Athens,Georgia,United States,"33.9459,-83.4105",http://www.terrapinbeer.com/
Jahva Imperial Coffee Stout,4885,1173,3,43,12,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Imperial Stout,North American Ale,Southern Tier Brewing Co,2051A Stoneman Circle,Lakewood,New York,United States,"42.1008,-79.3357",http://www.southerntierbrewing.com/
Baltic Porter,5214,771,2,25,7.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Lancaster Brewing Co.,302 N. Plum St.,Lancaster,Pennsylvania,United States,"40.0438,-76.2984",http://www.lancasterbrewing.com/index.html
Dark Knight,5630,885,-1,-1,5.4000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Moose's Tooth Pub and Pizzeria,3300 Old Seward Highway,Anchorage,Alaska,United States,"61.1902,-149.869",http://www.moosestooth.net/
HotRod Red,5841,1394,2,22,6.0999999046,0,0,0,,,55,2010-07-22T13:00:00-07:00,Irish-Style Red Ale,Irish Ale,Aviator Brewing Company,209 Technology Park Lane,Fuquay Varina,North Carolina,United States,"35.6197,-78.8085",http://www.aviatorbrew.com/
Ten Penny American Bitter,3059,161,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Boulevard Brewing Company,2501 Southwest Boulevard,Kansas City,Missouri,United States,"39.0821,-94.5965",http://www.blvdbeer.com/
Locomotive Stout,3136,532,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Flatlander's Restaurant & Brewery,200 Village Green,Lincolnshire,Illinois,United States,"42.2031,-87.9302",
Apple Ale,3381,912,11,116,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Niagara Falls Brewing,6863 Lundy's Lane,Niagara Falls,Ontario,Canada,"43.0893,-79.11",
Osage Golden Wheat Ale,3636,1300,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,TwoRows Restaurant & Brewery - Dallas,5500 Greenville Avenue #1300,Dallas,Texas,United States,"32.8545,-96.7687",
Buckeye Oatmeal Stout,3654,158,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Boston Beer Works,61 Brookline Avenue,Boston,Massachusetts,United States,"42.347,-71.0989",
Catfish Cream Ale,2610,13,8,95,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Agassiz Brewing,PO Box 42008,Winnipeg,Manitoba,Canada,"49.7652,-97.1539",
Wingdam Wheat,2704,65,4,50,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Backwater Brewing,1429 West Service Drive,Winona,Minnesota,United States,"44.0486,-91.6774",
Amber Ale,2860,1010,3,33,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Amber/Red Ale,North American Ale,Port Washington Brewing,,Port Washington,Wisconsin,United States,"43.3872,-87.8756",
Bayside Blonde Ale,2914,1135,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Shipwrecked Brew Pub,7791 Egg Harbor Road,Egg Harbor,Wisconsin,United States,"45.0495,-87.2802",
Pilsner,2169,80,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Barley's Brewing #1,467 North High Street,Columbus,Ohio,United States,"39.9719,-83.0027",
Trailside Wheat,2366,617,4,50,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,South German-Style Hefeweizen,German Ale,Grumpy Troll Restaurant and Brewery,105 South Second Street,Mount Horeb,Wisconsin,United States,"43.0081,-89.7383",
IPA,4509,765,3,31,0,0,0,0,,,0,,American-Style India Pale Ale,North American Ale,Lagunitas Brewing Company,1280 North McDowell Boulevard,Petaluma,California,United States,"38.2724,-122.662",http://www.lagunitas.com/
Abhi beer,5913,1422,7,89,0,0,0,0,,,590,2011-09-26T17:36:00-07:00,Bamberg-Style Bock Rauchbier,German Lager,Abhi Brewery,,,,India,,
Lemon Wheat,1024,521,11,116,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Light American Wheat Ale or Lager,Other Style,Firehouse Brewery & Restaurant,,Red Oak,Iowa,United States,"41.0117,-95.2272",
Ruth,1076,622,-1,-1,4.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Hair of the Dog Brewing,4509 SE 23rd Avenue,Portland,Oregon,United States,"45.4901,-122.643",
Black Lab Stout,1085,116,3,42,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Big Dog's Brewing Company,4543 North Rancho Road,Las Vegas,Nevada,United States,"36.2426,-115.236",
Old Town IPA,1112,1294,3,31,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Tustin Brewing,13011 Newport Avenue #100,Tustin,California,United States,"33.7496,-117.812",
St. Charles ESB,1132,1379,1,5,4.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Extra Special Bitter,British Ale,Wynkoop Brewing,1634 18th Street,Denver,Colorado,United States,"39.7535,-104.998",http://www.wynkoop.com/
Augsburger Dark,1505,1200,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Stevens Point Brewery,2617 Water Street,Stevens Point,Wisconsin,United States,"44.5104,-89.5734",
Urthel Novicius Vertus,1519,431,-1,-1,5.9000000954,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,De Leyerth Brouwerijen,Krommekeerstraat 21,Ruiselede,West-Vlaanderen,Belgium,"51.0811,3.3699",
Monkfish Tripel,1559,526,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Fish Brewing Company & Fish Tail Brewpub,515 Jefferson Street SE,Olympia,Washington,United States,"47.0437,-122.897",http://www.fishbrewing.com/
Old Scratch Barleywine 1996,1585,602,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Great Dane Pub and Brewing #1,123 East Doty Street,Madison,Wisconsin,United States,"43.0745,-89.3802",
Two-Hearted Ale,1698,730,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Kalamazoo Brewing,355 East Kalamazoo Avenue,Kalamazoo,Michigan,United States,"42.2949,-85.5788",
Dark Lager,1770,1326,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Victory Brewing,420 Acorn Lane,Downingtown,Pennsylvania,United States,"40.0061,-75.6942",http://www.victorybeer.com
Fenway American Pale Ale,1944,158,3,26,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Boston Beer Works,61 Brookline Avenue,Boston,Massachusetts,United States,"42.347,-71.0989",
Blonde,2115,1171,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Southend Brewery and Smokehouse - Charleston,161 East Bay Street,Charleston,South Carolina,United States,"32.7785,-79.9273",
Holiday Ale,2180,1153,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Slab City Brewing,,Bonduel,Wisconsin,United States,"44.7403,-88.4448",
Wee Heavy,2201,854,1,15,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Scotch Ale,British Ale,Mickey Finn's Brewery,412 North Milwaukee Avenue,Libertyville,Illinois,United States,"42.2872,-87.9538",
Honey Blonde Lager,2218,1041,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Ramapo Valley Brewery,143 Highway 59 Building 6,Hillburn,New York,United States,"41.1151,-74.147",
Old Man Winter Warmer 2001,2291,768,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Lake Superior Brewing,2711 West Superior Street,Duluth,Minnesota,United States,"46.7611,-92.1319",
Hercule Stout,2349,191,3,42,9,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Brasserie Ellezelloise,Rue Guinaumont 75,Ellezelles,Hainaut,Belgium,"50.7428,3.6875",
Suprema,2628,694,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Industrias La Constancia ILC,Avenida Independencia No.526,San Salvador,,El Salvador,"13.6998,-89.1832",
GÃ¶sser,2639,234,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brausttte der Steirerbrau Aktiengesellschaft,Reiningshausstrae 1-7,Graz,,Austria,"47.0679,15.4417",
Sara Buckwheat Ale,2721,178,-1,-1,6,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brasserie De Silenrieux,Rue de Noupr s/n,Cerfontaine-Silenrieux,Namur,Belgium,"50.2248,4.4102",
Okocim Porter,168,307,2,25,8.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Browar Okocim,ul. Browarna 14,Brzesko,,Poland,"49.9622,20.6003",http://www.okocim.pl/
Maibock,256,1265,7,90,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,Tied House Cafe & Brewery - San Jose,65 North San Pedro,San Jose,California,United States,"37.3362,-121.894",
Blonde Bock,285,588,7,90,7,0,0,0,,,0,2010-07-22T13:00:00-07:00,Traditional German-Style Bock,German Lager,Gordon Biersch Brewing,357 East Taylor Street,San Jose,California,United States,"37.3526,-121.893",http://www.gordonbiersch.com/brewery
Old Slug Porter,453,1043,2,25,4.5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,RCH Brewery,West Hewish,Weston-super-Mare,Somerset,United Kingdom,"51.3723,-2.8773",
KÃ¶nig Ludwig Weissbier Dunkel,548,748,-1,-1,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Knig Ludwig Schlobrauerei Kaltenberg,Augsburgerstrae 41,Frstenfeldbruck,Bayern,Germany,"48.1826,11.2522",
Clipper Gold Hefeweizen,671,829,8,95,5.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Maritime Pacific Brewing,1514 NW Leary Way,Seattle,Washington,United States,"47.6637,-122.377",
Scaldis Prestige,822,188,-1,-1,13,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Brasserie Dubuisson,Chause de Mons 28,Pipaix,Hainaut,Belgium,"50.5779,3.5554",
CH-47 Pale Ale,4113,106,3,26,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Bethlehem Brew Works,569 Main St,Bethlehem,Pennsylvania,United States,"40.622,-75.382",http://www.thebrewworks.com/bethlehem-brew-works
Morimoto Black Obi Soba Ale,4187,1072,11,121,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Fruit Beer,Other Style,Rogue Ales,2320 SE OSU Drive,Newport,Oregon,United States,"44.6202,-124.052",http://www.rogue.com
Red Oak Amber Lager,4299,1048,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Red Oak Brewery,6901 Konica Drive,Whitsett,North Carolina,United States,"36.0613,-79.5695",http://www.redoakbrewery.com
Arrogant Bastard Ale,4328,1204,3,26,7.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Pale Ale,North American Ale,Stone Brewing Co.,1999 Citracado Parkway,Escondido,California,United States,"33.1157,-117.12",http://www.stonebrew.com/
Guinness Extra Stout,4332,49,3,42,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,Arthur Guinness & Son,St. James's Gate,Dublin,,Ireland,"53.3433,-6.2846",http://www.guinness.com
Thomas Hooker Irish Red Ale,4375,1258,2,22,5.3000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,Irish-Style Red Ale,Irish Ale,Thomas Hooker Brewing,16 Tobey Road,Bloomfield,Connecticut,United States,"41.8087,-72.7108",http://www.hookerbeer.com/
Woodchuck Dark and Dry Draft Cider,4524,611,11,121,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,Fruit Beer,Other Style,Green Mountain Beverage,153 Pond Lane,Middlebury,Vermont,United States,"44.0344,-73.1735",http://www.gmbeverage.com/
Saranac Mocha Stout,4615,512,3,42,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Stout,North American Ale,F.X. Matt Brewing,811 Edward Street,Utica,New York,United States,"43.1045,-75.2452",http://www.saranac.com
Estrella Damm,5151,1087,8,95,4.5999999046,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,S.A. Damm,,Barcelona,,Spain,"41.3879,2.1699",http://www.estrelladamm.es/
Double Mountain Kolsch,5244,462,-1,-1,5.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,Double Mountain Brewery & Taproom,8 Fourth Street,Hood River,Oregon,United States,"45.71,-121.515",http://www.doublemountainbrewery.com/
Yorkshire Brown,5358,1250,-1,-1,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,,,The Livery,190 5th Street,Benton Harbor,Michigan,United States,"42.1185,-86.4537",http://liverybrew.com/
Budweiser Budvar (Czechvar),5385,245,7,77,5,0,0,0,,,0,2010-07-22T13:00:00-07:00,German-Style Pilsener,German Lager,Brewery Budweiser Budvar,,,Ceske Budejovice,Czech Republic,"48.9739,14.475",http://www.budvar.cz/
Pearl Street Porter,5503,1297,2,25,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,Porter,Irish Ale,Twisted Pine Brewing Company,3201 Walnut Street Ste A,Boulder,Colorado,United States,"40.0201,-105.251",http://www.twistedpinebrewing.com/
Sculpin India Pale Ale,5558,68,3,31,7,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style India Pale Ale,North American Ale,Ballast Point Brewing,5401 Linda Vista Road #406,San Diego,California,United States,"32.7668,-117.195",http://www.ballastpoint.com/
Fresh Hops Pale Ale,5859,144,3,26,5,36,0,0,bluepoint-paleale.png,,179,2010-12-20T07:32:00-08:00,American-Style Pale Ale,North American Ale,Blue Point Brewing,161 River Avenue,Patchogue,New York,United States,"40.7591,-73.0215",http://www.bluepointbrewing.com/
Kingfisher Premium,5872,1312,8,96,4.8000001907,0,0,2147483647,kingfisher.jpg,,218,2011-01-09T06:50:00-08:00,American-Style Light Lager,North American Lager,United Breweries Limited,1/1 Vittal Mallya Road,Bangalore,,India,"12.9689,77.5946",
High Rollers Wheat Beer,3481,41,8,95,0,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Anderson Valley Brewing,17700 Boonville Rd,Boonville,California,United States,"39.0014,-123.356",http://avbc.com/
Totally Naked,3767,907,8,95,4.1999998093,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,New Glarus Brewing Company,2400 State Highway 69,New Glarus,Wisconsin,United States,"42.8171,-89.6306",http://www.newglarusbrewing.com/
Spruce Creek Lager,3844,960,8,95,4.8000001907,0,0,0,,,0,2010-07-22T13:00:00-07:00,American-Style Lager,North American Lager,Otto's Pub and Brewery,2105 N. Atherton St.,State College,Pennsylvania,United States,"40.8098,-77.9101",http://www.ottospubandbrewery.com/index.php
