beer_id,brewery_id,beer_name,beer_style,beer_abv
51600,16842,40 Cream Ale,Cream Ale,8.0
51601,18816,Apricot Cream Ale,Cream Ale,4.6
51602,14984,Gone Fishin',English Dark Mild Ale,4.0
51603,20472,Pink Panther,Fruit / Vegetable Beer,4.7
51604,2541,Girardin Dominicus,Faro,5.0
51605,569,Gusta Dark,Dunkelweizen,5.5
51607,1548,Friggin Swheat V2.0,Fruit / Vegetable Beer,
51608,20679,Xtra Pale Ale,American Pale Ale (APA),4.0
51609,20679,Everybody's Porter,American Porter,5.3
51610,610,Lindy's Mild,English Dark Mild Ale,3.2
51611,11466,Plowshear Porter,American Porter,
51612,4410,Desert Dawn,Hefeweizen,
51613,18012,Emily's Ember,American Amber / Red Ale,4.5
51614,5278,Grifter IPA,American IPA,6.2
51615,9771,Harringtons Wobbly Boot,English Porter,5.0
51616,13307,Drink'in The Sun,American Pale Wheat Ale,3.9
51617,139,Upta Camp Ale,American Pale Wheat Ale,
51618,653,Rye Pilsner,Rye Beer,6.8
51619,42,Ommegang Adoration Ale,Belgian Strong Dark Ale,10.0
51620,651,Lucky Fairy,American Wild Ale,
51621,8768,Kelso Sour Cherry,Fruit / Vegetable Beer,
51622,12224,Rinkukiu Mieinis (Barley),Euro Pale Lager,5.0
51623,10097,Jed's Donkey,Saison / Farmhouse Ale,5.3
51624,7011,Schwetzinger Ritter Wild,Czech Pilsener,4.8
51625,219,Porter,American Porter,5.2
51626,1628,Southampton Trappist IPA,Belgian IPA,7.1
51627,3521,L'Ange Tombé,Saison / Farmhouse Ale,8.0
51628,20721,Bottle-Conditioned Ale,Belgian Pale Ale,5.5
51629,9824,IPA,American IPA,6.8
51630,9824,Bourbon Barrel Aged Stout,American Stout,5.56
51631,158,Hoss,Märzen / Oktoberfest,6.2
51632,864,Red Brick Winter Brew Aged In Pappy Van Winkle Barrel,Belgian Strong Dark Ale,8.2
51633,16862,Ocho Negro IPA,American Black Ale,6.3
51635,1550,Wild Barrel Aged Apricot Ale,American Wild Ale,7.0
51636,16086,Paddleboard Pilsner,American Pale Lager,5.0
51637,4742,Willits Wit,Witbier,6.2
51638,16086,Nut Brown Ale,English Brown Ale,
51639,19304,I Love PA,American IPA,6.0
51640,42,Ommegang Belgian Poorter,Baltic Porter,
51641,42,Ommegang Cup O Kyndnes (Cup Of Kindness),Scottish Ale,6.6
51642,1534,Maneblusser,Belgian Pale Ale,6.0
51643,2391,Lipsmacker Gose,Gose,4.8
51644,19528,Black Turtle Dark,Irish Dry Stout,
51645,20688,Amber Sun Ale,English Pale Ale,6.1
51646,20688,Old Court Ale,American Pale Ale (APA),6.1
51647,19528,Black Turtle Light,Euro Pale Lager,
51649,7061,Bon Scott,Scottish Ale,5.0
51650,1154,Bourbon Vanilla Porter,American Porter,5.3
51651,18879,Marzen,Märzen / Oktoberfest,5.8
51652,20511,Sologne Ambree,English Brown Ale,6.0
51653,1550,Dry Hopped Amarillo Red Ale,American Amber / Red Ale,5.5
51654,26,Barrel Aged Moloko,Milk / Sweet Stout,9.5
51655,4288,Back Bay Bitter,English Bitter,
51656,4288,Imperial Dunkel Weizen,Dunkelweizen,
51657,610,Double Rocket,American Double / Imperial IPA,9.2
51658,2352,Howlin' Hefeweizen,Hefeweizen,6.0
51659,2352,Timberwolf Bourbon-Oaked Red,American Amber / Red Ale,7.0
51660,2352,Valenica Honey Wheat,American Pale Wheat Ale,7.0
51661,220,Bourbon Barrel Imperial Stout,Russian Imperial Stout,
51662,18149,Just Another Barrel #2,American Wild Ale,8.0
51663,15192,Chocolate Orange Stout,English Stout,4.0
51664,10574,Kölsch,Kölsch,4.8
51665,3349,Czar's Imperial Stout,Russian Imperial Stout,8.0
51666,4087,"Mariestads Höstbrygd 3,5",Märzen / Oktoberfest,3.5
51667,20729,37hr Simcoe SMaSH,American IPA,7.0
51669,477,Imperial Black Night Wonder Whammer,English Barleywine,10.4
51670,16504,Blissfully Blonde,American Blonde Ale,5.1
51671,42,Ommegang IPA Triple,Belgian IPA,
51672,1729,Bockenstein,Maibock / Helles Bock,6.7
51673,5062,Wheat,Hefeweizen,5.0
51674,16829,Landbier,Munich Dunkel Lager,5.4
51675,17284,Double Killer Whale Cream Ale,Cream Ale,
51676,2807,Saison Grand Jardin,Saison / Farmhouse Ale,
51677,565,Rye IPA,Rye Beer,
51679,94,Imperial Porter (Brewmaster Series),American Porter,8.3
51681,3818,Coles 75th Anniversary Part 2,American IPA,
51682,1837,Engine Coffee Porter,American Porter,9.0
51683,694,Scratch Beer 22 - 2009,Witbier,5.5
51684,73,WIT Till Next Year!,Witbier,4.8
51685,1480,Matilda Bay Barking Flamingo,Fruit / Vegetable Beer,4.5
51686,19190,Rusted River Irish Red Ale,Irish Red Ale,5.5
51687,17310,Otway Organic Lager,Euro Pale Lager,4.5
51688,5275,Front Street 80 Schilling,Scottish Ale,5.3
51698,20176,Wartmann's - No. 1 Barley Wine,English Barleywine,9.5
51699,20176,Wartmann's - No. 2 Bitter Ale,American IPA,
51700,20176,Wartmann's - No.  3 Choco Stout,English Stout,
51703,20706,"Brewer Pils 3,5 (Bonvar)",Czech Pilsener,3.5
51704,16353,Barrel Aged Diablito,Tripel,
51705,7253,Sour Cherry Kriek,Lambic - Fruit,
51706,12390,Continuous Hop IPA,American IPA,7.3
51707,10629,Schwartz,Schwarzbier,
51708,1306,King & Barnes Sussex Bitter,English Bitter,3.5
51709,20176,Wartmann's - No.  4 Blanche Grand Cru,Belgian Strong Pale Ale,9.0
51710,1199,Founders Rye Whisky Aged Porter,American Porter,9.0
51712,12547,Old Cedar,English Strong Ale,6.5
51714,231,Hope Street Bitter,English Bitter,5.1
51715,16503,Stuck Truck American Oatmeal Stout,Oatmeal Stout,5.7
51716,3768,Vienna  Lager,Vienna Lager,5.2
51717,16503,Dead Kettle IPA,American IPA,5.4
51718,1170,Bourbon Barrel Chocolate Stout,American Stout,6.8
51719,652,Shine On,American Amber / Red Ale,
51721,2554,Mango Beer,Fruit / Vegetable Beer,4.5
51722,47,HORALs Oude Geuze Mega Blend,Gueuze,7.0
51723,1432,Kentucky Monk,Tripel,8.0
51724,6627,Schonberger Ur-pils,German Pilsener,4.9
51725,456,Trinity Helles Bock,Maibock / Helles Bock,
51726,863,Hopfather,American IPA,7.0
51727,6663,Bruch No.1 Pilsner,German Pilsener,4.8
51728,3835,Aroma Coma,American IPA,6.7
51729,266,Mad Belgian,Belgian Pale Ale,6.5
51730,18539,IPA Plus,American Double / Imperial IPA,
51731,946,Rooster Select,Milk / Sweet Stout,6.6
51732,4712,Big Johnson,American Barleywine,
51733,3965,Two Trees IIPA,American Double / Imperial IPA,9.2
51734,18189,Cliche IPA,American IPA,7.2
51735,1177,Tart Cherry Tripel,Tripel,9.0
51736,287,Smoked Rye,Rye Beer,6.0
51737,335,New Holland Sassy Stout,American Stout,
51738,9617,Bastone American Stout,American Stout,5.75
51739,9617,Bastone Dunkel,Dunkelweizen,
51740,1285,Milly's Man In The Moon Saison,Saison / Farmhouse Ale,7.0
51741,16866,Sour In The Rye,American Wild Ale,8.7
51744,15834,Amarillo Pale Ale,American Pale Ale (APA),6.0
51745,14936,RyePA,Rye Beer,
51746,20268,Highlands Bohemian Pilsner,German Pilsener,
51747,2447,Baby Idiot,American IPA,3.9
51748,17232,440 Pepper Smoker,Chile Beer,5.6
51749,807,Batemans G.H.A. Pale,English Bitter,4.2
51750,23973,Runabout Red Ale,American Amber / Red Ale,5.0
51751,2916,Tom Wood's Lincoln Red,English Strong Ale,5.0
51753,1332,Lager & Lime Shandy,Fruit / Vegetable Beer,2.2
51754,18254,Ned Flanders,Flanders Red Ale,7.0
51755,2641,Dry-Hopped Centennial IPA,American IPA,
51756,16842,Manx Mild,American Amber / Red Ale,5.2
51759,45,Wild One,American Wild Ale,9.0
51761,590,Unplugged Old English Porter,English Porter,5.5
51762,273,Sweetwater Barrel-Aged Ron Burgundy,Scotch Ale / Wee Heavy,7.5
51763,1032,Barrel Aged Raspberry TruffAle,Fruit / Vegetable Beer,
51764,2641,Saazall Pilsner,German Pilsener,5.0
51765,2681,Opal Hopped Mama's Little Yella Pils,Czech Pilsener,5.3
51766,2641,Flower Of The Gods,American IPA,6.0
51767,20535,Shipstone's Crew Fine Amber Ale,American Amber / Red Ale,5.0
51768,839,Tooheys Extra Dry Platinum,American Adjunct Lager,6.5
51769,12606,Steiger 11% Tmavý,Euro Dark Lager,4.5
51770,526,Texels Wit,Witbier,5.0
51771,2210,SLO-ambic,Lambic - Fruit,11.5
51774,20789,Vanilla Bumble Beer,English Pale Mild Ale,4.5
51775,20791,Milk Stout,Milk / Sweet Stout,4.5
51776,103,14th Anniversary English Brown Ale,English Brown Ale,5.6
51777,20782,Vilniaus Alus Tamsusis Su olel&#279;mis (Dark With Herbs),Herbed / Spiced Beer,5.6
51778,20782,Vilniaus Alus Nefiltruotas viesusis (Light Not Filtered),Euro Pale Lager,5.2
51779,9343,Hops Devotion,Belgian IPA,
51780,9343,Bavarian Dunkel Weizen,Dunkelweizen,
51781,20727,Brandy Mount Barley Wine,English Barleywine,8.2
51782,16385,Urban People's Common Lager,California Common / Steam Beer,5.5
51783,2980,Yellow Wolf Imperial IPA,American Double / Imperial IPA,8.2
51784,136,Squatters Hell's Keep,Belgian Strong Pale Ale,7.75
51785,136,Squatters Hop Rising,American Double / Imperial IPA,9.0
51786,2248,La Mondaine,American Blonde Ale,5.0
51787,18565,Einfach Marzen,Märzen / Oktoberfest,4.9
51788,458,Anniversary Ale XIII,Belgian Pale Ale,7.0
51789,6045,Nicci's Nutty Nectar,English Brown Ale,6.0
51790,18915,Gatekeeper,American Porter,5.0
51791,418,Dry-Hopped Jackman's American Pale Ale,American Pale Ale (APA),5.2
51792,15636,Riparian IPA,American IPA,6.5
51793,15636,White Water Wheat,American Pale Wheat Ale,4.8
51794,2248,India Pale Cream Ale,Cream Ale,
51795,21421,Nakhon Signature Lager,American Pale Lager,4.5
51796,666,JP (2009),Dubbel,8.0
51798,607,Sam's Serious Pils,German Pilsener,
51799,18565,Einfach Weizen,Hefeweizen,5.5
51800,2946,Woody Stein,Herbed / Spiced Beer,7.5
51801,2470,Ringneck Solistic Wit,Witbier,5.0
51802,9282,Boscos Schwarzbier,Schwarzbier,
51803,19544,Quadfather Belgian Ale,Quadrupel (Quad),7.4
51804,12224,Rinkukiu Proginis (Occasional),Euro Pale Lager,5.2
51805,6288,Alvino Oak Aged Bourgogne Barrel,Saison / Farmhouse Ale,5.5
51807,75,Pacifico Light,American Adjunct Lager,4.5
51808,6578,Cambridge House Raspberry Wheat,Fruit / Vegetable Beer,5.5
51809,17981,Bolita Brown - Cedar Aged (Humidor Series),English Brown Ale,9.0
51810,17981,Bolita Brown - Mayan Espresso,English Brown Ale,9.0
51812,646,Goods Store IPA,American IPA,
51813,2243,Hop Head,American IPA,4.8
51814,15636,Pacific Pilsner,American Pale Lager,4.5
51815,15636,Ol' Lickspigot Barleywine,American Barleywine,10.0
51816,14319,La Bière Du Plateau,American Stout,6.0
51817,9996,Stout Douce à La Framboise Et Au Chocolat,American Stout,7.0
51818,20779,Tusker Lager,American Pale Lager,5.0
51819,285,Birra Magalotti 1845 Bock,Bock,7.1
51820,477,Mt. Rainer Red,American Amber / Red Ale,5.5
51821,477,Willimantic Evil EY-PA,American IPA,6.4
51825,20781,Caru' Cu Bere,Euro Pale Lager,
51826,13014,FU Brett Favre,American Wild Ale,
51827,784,Chocolate Imperial Porter,American Porter,
51828,52,Moby D,American Pale Ale (APA),5.0
51830,20783,Bir&#371; irvenos,Euro Pale Lager,6.0
51831,1847,Rocket Girl,American Pale Ale (APA),3.2
51832,193,Huge'r Boont,American IPA,7.3
51833,127,MacTarnahan's Lip Stinger,Saison / Farmhouse Ale,4.8
51834,2724,Blue Whale Ale,American Amber / Red Ale,7.1
51835,16078,Wisenbier,Witbier,5.5
51836,16078,R Lager,American Adjunct Lager,4.6
51837,3120,Sippin' On The Dock Of The Bay IPA,American IPA,7.0
51838,8207,Flying Frog Lager,American Pale Lager,5.0
51840,11856,Niagaras Best IPA,English India Pale Ale (IPA),
51841,8761,Hefe,Hefeweizen,
51842,13228,IPA,English India Pale Ale (IPA),5.5
51843,20417,White Birch Eerst Ale,Belgian Pale Ale,6.5
51844,20417,White Birch Belgian Style Pale Ale,Belgian Pale Ale,9.5
51845,12224,Rinkukiai Agaro Tradicinis (Agar Traditional),Euro Pale Lager,6.0
51846,20810,Vilkmerg&#279;s Tamsusis (Vilkmerges Dark),Munich Dunkel Lager,6.0
51847,20810,Vilkmerg&#279;s Gyvasis (Live),Euro Pale Lager,5.0
51848,20810,Vilkmerg&#279;s I Statin&#279;s (From The Barrel),Euro Pale Lager,5.2
51849,18081,Hop Soup,American Double / Imperial IPA,
51850,1550,7GA IPA,American IPA,7.0
51851,16078,Infra-Red Ale,American Amber / Red Ale,4.25
51852,1398,Beet The Blues,Fruit / Vegetable Beer,5.8
51853,923,Wheel Sucker Wheat,Wheatwine,
51854,11256,Terre Ferme,American IPA,6.2
51855,435,Name Tag Lager,American Pale Lager,5.0
51856,6045,Hopstinger,American IPA,6.8
51857,898,Heavy Seas - Prosit!,Märzen / Oktoberfest,9.0
51858,10099,Whassthat Black IPA,American Black Ale,8.5
51859,526,Texels Goudkoppe,Belgian IPA,6.0
51860,9899,Parrot Head Pilsner,Czech Pilsener,
51864,1502,Summer Ale,American Blonde Ale,
51865,1550,Heaven Hill Stout,American Stout,5.12
51866,18149,Sinners Blend 2009,Belgian Strong Dark Ale,8.0
51867,20775,Ciechan Miodowe (Honey),Fruit / Vegetable Beer,6.2
51868,20775,Ciechan Stout,Irish Dry Stout,5.2
51869,132,Maierfest Lager,Märzen / Oktoberfest,5.6
51870,13602,Drop Kick Ale,American Amber / Red Ale,
51871,15087,Jean 'Cloudy' Van Damme,Witbier,5.0
51872,9351,Tel&#269;ský Zachariá,Czech Pilsener,5.1
51873,16590,Bakalá&#345; 555 Jubileiní Speciál,Doppelbock,7.5
51874,14338,Nüa Bruiar,Witbier,5.1
51875,20811,Altura De Vuelo,English Pale Ale,4.2
51876,20669,LLuna,Hefeweizen,4.3
51877,9020,Hop Project #19,American IPA,
51878,4067,Fordham New World Wheat,Hefeweizen,
51879,10397,Whitbread Golding Variety Pale Ale,American Pale Ale (APA),
51880,684,Leviathan (Merlot Barrel Aged),American Barleywine,10.0
51881,7286,Weihnachtsbier,Bock,7.2
51882,16186,Rauchbier Von Durham,Smoked Beer,4.5
51883,1140,Oliver's Double Hop Blond,American Blonde Ale,4.8
51884,140,Nuthin' In Common - Beer Camp #8,California Common / Steam Beer,6.5
51885,11412,Le Bedon,Oatmeal Stout,5.0
51886,10485,Session Ale #27: Black Belgian Ale,Belgian Dark Ale,
51887,15834,Triskaidekaphilia,Dunkelweizen,5.0
51888,13605,La Chose,Scotch Ale / Wee Heavy,9.5
51889,761,Magnolia's Moondance Lemon Wheat,American Pale Wheat Ale,
51890,16295,Old Mephisto,English Barleywine,10.5
51891,1471,Hunt Club House Ale,American Pale Lager,
51892,20766,Disorient IPA,American IPA,6.5
51893,10153,Belgian Amber,Belgian Dark Ale,6.5
51894,1666,Winning Jar Ale - Summer 2009,English Brown Ale,
51895,12534,Bright Lager,Euro Pale Lager,4.3
51896,15925,Epic Armageddon,American IPA,6.66
51897,20782,Vilniaus Alus Kvietinis (Wheat Beer),Hefeweizen,5.0
51898,12224,Port Night,Euro Dark Lager,5.2
51906,10279,Opa Opa Blueberry Lager,Fruit / Vegetable Beer,4.2
51907,10279,Opa Opa Dark Wheat,Dunkelweizen,
51908,3604,Pale Ale,English Pale Ale,5.0
51909,7366,Bohemia Regent O.G. 1.0323,Czech Pilsener,3.4
51910,653,Watermelon Wheat,Fruit / Vegetable Beer,
51911,2930,Cains Double Bock Beer,Doppelbock,8.0
51912,653,Dry Hopped Stock Ale,American IPA,
51913,2372,Terrapin Reunion Beer 2009,American Pale Wheat Ale,
51914,15697,Ginger,Herbed / Spiced Beer,5.0
51915,782,Side Pocket High Gravity Ale,American Malt Liquor,8.5
51916,203,Abbot Reserve,English Strong Ale,6.5
51917,14879,Hop Master's Abbey Belgian-Style Double IPA,Belgian IPA,8.5
51918,1691,Broken Silo,American IPA,
51920,19866,Four Play,Saison / Farmhouse Ale,5.0
51921,16866,Mischief #2,Belgian Strong Pale Ale,8.5
51922,19658,V Cense,Saison / Farmhouse Ale,7.0
51923,702,Hammered Copper,English Bitter,
51924,11474,Axe Pic N Stout,American Porter,
51925,4049,Apricot Wheat Ale,Fruit / Vegetable Beer,5.0
51926,5318,Reunion '09 Double Wheat,Witbier,8.0
51927,9350,Jubiler,Euro Strong Lager,7.0
51928,19743,Aura,Belgian Strong Pale Ale,7.0
51929,19293,Re Hop,American Pale Ale (APA),5.0
51930,4668,Jamieson Summer Ale,American Blonde Ale,3.8
51931,12224,Port Light,Euro Pale Lager,4.7
51933,653,44 Magnum,American Double / Imperial IPA,8.0
51934,18889,Barrel-Aged Red Ale,American Amber / Red Ale,9.0
51935,9408,Great Lakes Skinny Dip Saison-Weiss,Hefeweizen,5.8
51936,4742,Comptche Logger,California Common / Steam Beer,5.0
51937,10902,Single Target,English Brown Ale,4.3
51942,2796,'t Gaverhopke Extra,Belgian Strong Dark Ale,12.0
51943,8227,Ouroboros,American Double / Imperial IPA,8.8
51944,8227,Celia Framboise,Lambic - Fruit,7.1
51945,16885,Go To Jail Ale,Cream Ale,4.6
51946,3196,American Lager,American Pale Lager,
51947,15697,Black Mama,Euro Dark Lager,4.8
51948,11984,Big Bourbon Series Discombobulation Celebration Ale,American Barleywine,13.0
51953,14663,Orso Verde Natale 2008,Belgian Strong Dark Ale,8.0
51954,16197,Rohozec Skalák &#344;ezaný Zimni Leák 11°,Euro Dark Lager,5.0
51955,4087,Norrlands Guld Ljus,Light Lager,4.7
51956,6883,Owd Tyke (for Barnsley Beer Company),English Strong Ale,4.6
51957,4410,Large Rooster Bock,Bock,
51958,642,1854 Helles Lager,Munich Helles Lager,
51959,403,Curve Ball Blonde Ale,Kölsch,5.0
51960,700,Green Man Organic IPA,American IPA,6.0
51962,15189,Kentucky Colonel,English Brown Ale,5.2
51963,612,Freshly Überhopped (During Our Boil),American Double / Imperial IPA,9.6
51964,612,The Turk,Saison / Farmhouse Ale,6.5
51965,863,Janet's Brown Ale,American Brown Ale,7.92
51966,16068,Bourbon Barrel IPA,American IPA,9.0
51967,1784,Hopsnort Golden Pale Ale,American Pale Ale (APA),5.9
51968,1784,Abracadabra Brown Ale,American Brown Ale,5.0
51970,16110,B.B. King,Fruit / Vegetable Beer,5.2
51971,16110,Magnum P.A.,American Amber / Red Ale,5.5
51972,16110,Big Bust Porter,American Porter,6.1
51973,2722,Odelzhausen Operator,Doppelbock,
51976,20788,Ponoras Bi&#269;uli&#371;,English Pale Ale,5.5
51978,9792,Summerfest Lager,Dortmunder / Export Lager,5.3
51979,1550,Anniversary Ale XII,Braggot,6.2
51980,8731,Oechsner Pilsener,German Pilsener,
51982,20728,BrowArmia Wheat,Hefeweizen,5.0
51983,1549,Madame Rose,Flanders Oud Bruin,7.0
51984,1888,Smokin' Blonde Ale,Smoked Beer,
51985,20728,BrowArmia Pils,Czech Pilsener,5.0
51986,2156,Smoke Jumper,American Porter,
51987,16289,Sun Woo Kong Imperial Monkey IPA,American Double / Imperial IPA,
51988,1620,Brewmaster's Reserve Oak Aged DIPA,American Double / Imperial IPA,
51989,20017,Dark White,Witbier,7.5
51990,11984,Big Bourbon Series Lost Sailor Imperial Stout,American Double / Imperial Stout,12.0
51991,192,Hoptober Golden Ale,American Blonde Ale,6.0
51993,1472,Max Special Hop 2009,American Pale Lager,4.5
51996,8243,Barbeerian Witbier,Witbier,4.9
51998,20873,Black Bear Gearhead Ale,American Amber / Red Ale,
52002,2372,Terrapin Oak Aged Maggie's Farmhouse Ale,Saison / Farmhouse Ale,6.0
52003,5410,IPA,American IPA,7.7
52004,20729,Hoppin' Vice,American Pale Wheat Ale,4.8
52005,463,Bonnie Lee's Best Bitter,English Bitter,4.3
52006,463,New Speedway Bitter,English Bitter,4.0
52007,10097,Harpoon Leviathan - Saison Royale,Saison / Farmhouse Ale,9.0
52008,1729,Lexington Lager,Czech Pilsener,
52009,1729,El Gatoberfest,Märzen / Oktoberfest,
52010,596,Portsmouth Biere De Miele,Saison / Farmhouse Ale,5.5
52011,3313,4:20 Smuggle Brew,Belgian Pale Ale,7.5
52013,6045,American IPA,American IPA,7.0
52015,1550,Trente Ans Blonde Saison,Saison / Farmhouse Ale,6.0
52016,23,Twisted Pine Hoppy Man IIPA,American Double / Imperial IPA,11.0
52018,9726,Blanche Aux Bleuets,Tripel,7.5
52019,158,Tripel,Tripel,9.3
52020,848,Black Fox Ete,Saison / Farmhouse Ale,5.0
52021,18120,Libidinous,California Common / Steam Beer,
52025,14350,ESB,Extra Special / Strong Bitter (ESB),4.7
52026,20873,Black Bear Slap Shot,Winter Warmer,5.5
52027,20873,Black Bear Wheat Ale,American Pale Wheat Ale,
52028,417,Schell's Anniversary Series #7 --  Roggenbier,Roggenbier,5.5
52029,1032,Farmhouse Ale,Saison / Farmhouse Ale,
52030,1032,285 Gridlock ESB,Extra Special / Strong Bitter (ESB),5.0
52031,18412,Tempus Dorada,American Blonde Ale,4.3
52032,775,Nugget,English Bitter,4.0
52033,20782,Vilniaus Alus Tamsusis (Dark),Munich Dunkel Lager,5.6
52034,13342,Butauto Dvaro Alus Tamsus (Butauto Manor Beer Dark),Schwarzbier,5.5
52035,1066,Festival Lager,Munich Helles Lager,
52036,18879,Pilsner,German Pilsener,5.0
52037,1549,Hex-A-Gone,English Brown Ale,5.2
52038,18879,Vienna Lager,Vienna Lager,5.0
52040,642,HopWeizen,Hefeweizen,
52041,20672,Osiris Pale Ale,American Pale Ale (APA),5.6
52042,20672,Wee Mac Brown,Scottish Ale,5.4
52043,651,ELEVEN,Milk / Sweet Stout,7.5
52044,11056,Serie Signature Maibock,Maibock / Helles Bock,8.0
52046,19241,Pre-Prohibition Style Lager,American Pale Lager,4.5
52047,19544,#1 Abbey Ale,Belgian Strong Pale Ale,7.4
52048,18129,Pack Rat Pilsner,German Pilsener,4.0
52049,5062,Elderflower Maibock,Maibock / Helles Bock,6.0
52050,13014,Tea Bagged Bitter Brewer,English Bitter,4.5
52058,11494,Kolsch,Kölsch,
52059,11494,Maibock,Maibock / Helles Bock,
